"Food_code","Moisture_change","Start_date","End_date"
21410110,0,2017-01-01,2018-12-31
21410120,0,2017-01-01,2018-12-31
21416000,0,2017-01-01,2018-12-31
21416110,0,2017-01-01,2018-12-31
21416120,0,2017-01-01,2018-12-31
21416150,0,2017-01-01,2018-12-31
21417100,0,2017-01-01,2018-12-31
21417110,0,2017-01-01,2018-12-31
21417120,0,2017-01-01,2018-12-31
21420100,0,2017-01-01,2018-12-31
21500000,0,2017-01-01,2018-12-31
21500100,0,2017-01-01,2018-12-31
21500310,0,2017-01-01,2018-12-31
21601000,0,2017-01-01,2018-12-31
21601010,0,2017-01-01,2018-12-31
21602000,0,2017-01-01,2018-12-31
21602010,0,2017-01-01,2018-12-31
21602100,0,2017-01-01,2018-12-31
21701000,0,2017-01-01,2018-12-31
21701010,0,2017-01-01,2018-12-31
21701020,0,2017-01-01,2018-12-31
22000100,-25,2017-01-01,2018-12-31
22000110,-25,2017-01-01,2018-12-31
22000120,-25,2017-01-01,2018-12-31
22000200,-25,2017-01-01,2018-12-31
22000210,-25,2017-01-01,2018-12-31
22000220,-25,2017-01-01,2018-12-31
22000300,-25,2017-01-01,2018-12-31
22000310,-25,2017-01-01,2018-12-31
22000320,-25,2017-01-01,2018-12-31
22001000,0,2017-01-01,2018-12-31
22002000,0,2017-01-01,2018-12-31
22002100,0,2017-01-01,2018-12-31
22002800,0,2017-01-01,2018-12-31
22101000,-25,2017-01-01,2018-12-31
22101010,-25,2017-01-01,2018-12-31
22101020,-25,2017-01-01,2018-12-31
22101100,-25,2017-01-01,2018-12-31
22101110,-25,2017-01-01,2018-12-31
22101120,-25,2017-01-01,2018-12-31
22101130,-25,2017-01-01,2018-12-31
22101140,-25,2017-01-01,2018-12-31
22101150,-25,2017-01-01,2018-12-31
22101200,-25,2017-01-01,2018-12-31
22101210,-25,2017-01-01,2018-12-31
22101220,-25,2017-01-01,2018-12-31
22101300,-25,2017-01-01,2018-12-31
22101310,-25,2017-01-01,2018-12-31
22101320,-25,2017-01-01,2018-12-31
22101400,-25,2017-01-01,2018-12-31
22101410,-25,2017-01-01,2018-12-31
22101420,-25,2017-01-01,2018-12-31
22101500,-25,2017-01-01,2018-12-31
22101510,-25,2017-01-01,2018-12-31
22101520,-25,2017-01-01,2018-12-31
22107000,0,2017-01-01,2018-12-31
22107010,0,2017-01-01,2018-12-31
22107020,0,2017-01-01,2018-12-31
22201000,-25,2017-01-01,2018-12-31
22201010,-25,2017-01-01,2018-12-31
22201020,-25,2017-01-01,2018-12-31
22201050,-25,2017-01-01,2018-12-31
22201060,-25,2017-01-01,2018-12-31
22201070,-25,2017-01-01,2018-12-31
22201100,-25,2017-01-01,2018-12-31
22201110,-25,2017-01-01,2018-12-31
22201120,-25,2017-01-01,2018-12-31
22201200,-25,2017-01-01,2018-12-31
22201210,-25,2017-01-01,2018-12-31
22201220,-25,2017-01-01,2018-12-31
22201300,-25,2017-01-01,2018-12-31
22201310,-25,2017-01-01,2018-12-31
22201320,-25,2017-01-01,2018-12-31
22201400,-25,2017-01-01,2018-12-31
22201410,-25,2017-01-01,2018-12-31
22201420,-25,2017-01-01,2018-12-31
22210300,-25,2017-01-01,2018-12-31
22210310,-25,2017-01-01,2018-12-31
22210350,-25,2017-01-01,2018-12-31
22210400,-25,2017-01-01,2018-12-31
22210450,-25,2017-01-01,2018-12-31
22300120,0,2017-01-01,2018-12-31
22300130,0,2017-01-01,2018-12-31
22300140,0,2017-01-01,2018-12-31
22300150,0,2017-01-01,2018-12-31
22300160,0,2017-01-01,2018-12-31
22300170,0,2017-01-01,2018-12-31
22301000,0,2017-01-01,2018-12-31
22301110,0,2017-01-01,2018-12-31
22301120,0,2017-01-01,2018-12-31
22311000,0,2017-01-01,2018-12-31
22311010,0,2017-01-01,2018-12-31
22311020,0,2017-01-01,2018-12-31
22311450,0,2017-01-01,2018-12-31
22311500,0,2017-01-01,2018-12-31
22311510,0,2017-01-01,2018-12-31
22311520,0,2017-01-01,2018-12-31
22321110,0,2017-01-01,2018-12-31
22400100,0,2017-01-01,2018-12-31
22400110,0,2017-01-01,2018-12-31
22400120,0,2017-01-01,2018-12-31
22401000,0,2017-01-01,2018-12-31
22401010,0,2017-01-01,2018-12-31
22401020,0,2017-01-01,2018-12-31
22402510,-40,2017-01-01,2018-12-31
22411000,0,2017-01-01,2018-12-31
22411010,0,2017-01-01,2018-12-31
22411020,0,2017-01-01,2018-12-31
22421000,0,2017-01-01,2018-12-31
22421010,0,2017-01-01,2018-12-31
22421020,0,2017-01-01,2018-12-31
22431000,0,2017-01-01,2018-12-31
22501010,0,2017-01-01,2018-12-31
22600100,0,2017-01-01,2018-12-31
22600110,0,2017-01-01,2018-12-31
22600200,0,2017-01-01,2018-12-31
22600210,0,2017-01-01,2018-12-31
22601000,0,2017-01-01,2018-12-31
22601040,0,2017-01-01,2018-12-31
22602010,0,2017-01-01,2018-12-31
22621000,0,2017-01-01,2018-12-31
22621100,0,2017-01-01,2018-12-31
22701000,0,2017-01-01,2018-12-31
22701010,0,2017-01-01,2018-12-31
22701020,0,2017-01-01,2018-12-31
22701030,-4,2017-01-01,2018-12-31
22701040,-4,2017-01-01,2018-12-31
22701050,-4,2017-01-01,2018-12-31
22704010,0,2017-01-01,2018-12-31
22705010,0,2017-01-01,2018-12-31
22706010,0,2017-01-01,2018-12-31
22707010,0,2017-01-01,2018-12-31
22707020,0,2017-01-01,2018-12-31
22708010,0,2017-01-01,2018-12-31
22709010,0,2017-01-01,2018-12-31
22709110,0,2017-01-01,2018-12-31
22810010,0,2017-01-01,2018-12-31
22820000,0,2017-01-01,2018-12-31
23000100,0,2017-01-01,2018-12-31
23101000,0,2017-01-01,2018-12-31
23101010,0,2017-01-01,2018-12-31
23101020,0,2017-01-01,2018-12-31
23104000,0,2017-01-01,2018-12-31
23104010,0,2017-01-01,2018-12-31
23104020,0,2017-01-01,2018-12-31
23107000,0,2017-01-01,2018-12-31
23107010,0,2017-01-01,2018-12-31
23107020,0,2017-01-01,2018-12-31
23110000,0,2017-01-01,2018-12-31
23110010,0,2017-01-01,2018-12-31
23110050,0,2017-01-01,2018-12-31
23111010,0,2017-01-01,2018-12-31
23120100,0,2017-01-01,2018-12-31
23120110,0,2017-01-01,2018-12-31
23120120,0,2017-01-01,2018-12-31
23132000,0,2017-01-01,2018-12-31
23150100,0,2017-01-01,2018-12-31
23150200,0,2017-01-01,2018-12-31
23150250,0,2017-01-01,2018-12-31
23150270,0,2017-01-01,2018-12-31
23150300,0,2017-01-01,2018-12-31
23200100,0,2017-01-01,2018-12-31
23200110,0,2017-01-01,2018-12-31
23200120,0,2017-01-01,2018-12-31
23201010,0,2017-01-01,2018-12-31
23201020,0,2017-01-01,2018-12-31
23201030,0,2017-01-01,2018-12-31
23203010,0,2017-01-01,2018-12-31
23203020,0,2017-01-01,2018-12-31
23203030,0,2017-01-01,2018-12-31
23203100,0,2017-01-01,2018-12-31
23203110,0,2017-01-01,2018-12-31
23203120,0,2017-01-01,2018-12-31
23204010,0,2017-01-01,2018-12-31
23204020,0,2017-01-01,2018-12-31
23204030,0,2017-01-01,2018-12-31
23204200,0,2017-01-01,2018-12-31
23204210,0,2017-01-01,2018-12-31
23204220,0,2017-01-01,2018-12-31
23205010,0,2017-01-01,2018-12-31
23205020,0,2017-01-01,2018-12-31
23205030,0,2017-01-01,2018-12-31
23210010,0,2017-01-01,2018-12-31
23210020,0,2017-01-01,2018-12-31
23210030,0,2017-01-01,2018-12-31
23220010,0,2017-01-01,2018-12-31
23220020,-20,2017-01-01,2018-12-31
23220030,-20,2017-01-01,2018-12-31
23310000,0,2017-01-01,2018-12-31
23311100,0,2017-01-01,2018-12-31
23311120,0,2017-01-01,2018-12-31
23311200,0,2017-01-01,2018-12-31
23321000,0,2017-01-01,2018-12-31
23321050,0,2017-01-01,2018-12-31
23321100,0,2017-01-01,2018-12-31
23321200,0,2017-01-01,2018-12-31
23321250,-1,2017-01-01,2018-12-31
23321900,-45,2017-01-01,2018-12-31
23322100,0,2017-01-01,2018-12-31
23322300,0,2017-01-01,2018-12-31
23322350,0,2017-01-01,2018-12-31
23322400,0,2017-01-01,2018-12-31
23323100,0,2017-01-01,2018-12-31
23323500,0,2017-01-01,2018-12-31
23324100,0,2017-01-01,2018-12-31
23326100,0,2017-01-01,2018-12-31
23331100,0,2017-01-01,2018-12-31
23332100,0,2017-01-01,2018-12-31
23333100,0,2017-01-01,2018-12-31
23334100,0,2017-01-01,2018-12-31
23335100,0,2017-01-01,2018-12-31
23340100,0,2017-01-01,2018-12-31
23345100,0,2017-01-01,2018-12-31
23350100,0,2017-01-01,2018-12-31
23410010,0,2017-01-01,2018-12-31
23420010,0,2017-01-01,2018-12-31
24100000,0,2017-01-01,2018-12-31
24100010,0,2017-01-01,2018-12-31
24100020,0,2017-01-01,2018-12-31
24102000,0,2017-01-01,2018-12-31
24102010,0,2017-01-01,2018-12-31
24102020,0,2017-01-01,2018-12-31
24102050,0,2017-01-01,2018-12-31
24102060,0,2017-01-01,2018-12-31
24102070,0,2017-01-01,2018-12-31
24103000,0,2017-01-01,2018-12-31
24103010,0,2017-01-01,2018-12-31
24103020,0,2017-01-01,2018-12-31
24103050,0,2017-01-01,2018-12-31
24103055,0,2017-01-01,2018-12-31
24103060,0,2017-01-01,2018-12-31
24103070,0,2017-01-01,2018-12-31
24103075,0,2017-01-01,2018-12-31
24103080,0,2017-01-01,2018-12-31
24104049,0,2017-01-01,2018-12-31
24104051,0,2017-01-01,2018-12-31
24107070,0,2017-01-01,2018-12-31
24107071,0,2017-01-01,2018-12-31
24107080,0,2017-01-01,2018-12-31
24107081,0,2017-01-01,2018-12-31
24120110,0,2017-01-01,2018-12-31
24120120,0,2017-01-01,2018-12-31
24122130,-20,2017-01-01,2018-12-31
24122131,-26,2017-01-01,2018-12-31
24122140,0,2017-01-01,2018-12-31
24122141,0,2017-01-01,2018-12-31
24122150,0,2017-01-01,2018-12-31
24122151,0,2017-01-01,2018-12-31
24122160,0,2017-01-01,2018-12-31
24122161,0,2017-01-01,2018-12-31
24122170,0,2017-01-01,2018-12-31
24122171,0,2017-01-01,2018-12-31
24123110,-15,2017-01-01,2018-12-31
24123120,-20,2017-01-01,2018-12-31
24123300,0,2017-01-01,2018-12-31
24123301,0,2017-01-01,2018-12-31
24123310,0,2017-01-01,2018-12-31
24123311,0,2017-01-01,2018-12-31
24124200,0,2017-01-01,2018-12-31
24124201,0,2017-01-01,2018-12-31
24127200,0,2017-01-01,2018-12-31
24127201,0,2017-01-01,2018-12-31
24127202,0,2017-01-01,2018-12-31
24127210,0,2017-01-01,2018-12-31
24127211,0,2017-01-01,2018-12-31
24127220,0,2017-01-01,2018-12-31
24127221,0,2017-01-01,2018-12-31
24127500,0,2017-01-01,2018-12-31
24127501,0,2017-01-01,2018-12-31
24130210,0,2017-01-01,2018-12-31
24130220,0,2017-01-01,2018-12-31
24132230,0,2017-01-01,2018-12-31
24132231,0,2017-01-01,2018-12-31
24132240,0,2017-01-01,2018-12-31
24132241,0,2017-01-01,2018-12-31
24133210,0,2017-01-01,2018-12-31
24133220,0,2017-01-01,2018-12-31
24134100,0,2017-01-01,2018-12-31
24134101,0,2017-01-01,2018-12-31
24134150,0,2017-01-01,2018-12-31
24134151,0,2017-01-01,2018-12-31
24134300,0,2017-01-01,2018-12-31
24134301,0,2017-01-01,2018-12-31
24137300,0,2017-01-01,2018-12-31
24137301,0,2017-01-01,2018-12-31
24137310,0,2017-01-01,2018-12-31
24137311,0,2017-01-01,2018-12-31
24140210,0,2017-01-01,2018-12-31
24140220,0,2017-01-01,2018-12-31
24142300,0,2017-01-01,2018-12-31
24142301,0,2017-01-01,2018-12-31
24142310,0,2017-01-01,2018-12-31
24142311,0,2017-01-01,2018-12-31
24142320,0,2017-01-01,2018-12-31
24142321,0,2017-01-01,2018-12-31
24142400,0,2017-01-01,2018-12-31
24142401,0,2017-01-01,2018-12-31
24142500,0,2017-01-01,2018-12-31
24142501,0,2017-01-01,2018-12-31
24142510,0,2017-01-01,2018-12-31
24142511,0,2017-01-01,2018-12-31
24143210,0,2017-01-01,2018-12-31
24143220,0,2017-01-01,2018-12-31
24144300,0,2017-01-01,2018-12-31
24144301,0,2017-01-01,2018-12-31
24147300,0,2017-01-01,2018-12-31
24147301,0,2017-01-01,2018-12-31
24147302,0,2017-01-01,2018-12-31
24147310,0,2017-01-01,2018-12-31
24147311,0,2017-01-01,2018-12-31
24147320,0,2017-01-01,2018-12-31
24147321,0,2017-01-01,2018-12-31
24147400,0,2017-01-01,2018-12-31
24147401,0,2017-01-01,2018-12-31
24150210,0,2017-01-01,2018-12-31
24150220,0,2017-01-01,2018-12-31
24152230,0,2017-01-01,2018-12-31
24152231,0,2017-01-01,2018-12-31
24152240,0,2017-01-01,2018-12-31
24152241,0,2017-01-01,2018-12-31
24152250,0,2017-01-01,2018-12-31
24152251,0,2017-01-01,2018-12-31
24152300,0,2017-01-01,2018-12-31
24152301,0,2017-01-01,2018-12-31
24153210,0,2017-01-01,2018-12-31
24153220,0,2017-01-01,2018-12-31
24154010,0,2017-01-01,2018-12-31
24154011,0,2017-01-01,2018-12-31
24154020,0,2017-01-01,2018-12-31
24154021,0,2017-01-01,2018-12-31
24154300,0,2017-01-01,2018-12-31
24154301,0,2017-01-01,2018-12-31
24157300,0,2017-01-01,2018-12-31
24157301,0,2017-01-01,2018-12-31
24157302,0,2017-01-01,2018-12-31
24157310,0,2017-01-01,2018-12-31
24157311,0,2017-01-01,2018-12-31
24157320,0,2017-01-01,2018-12-31
24157321,0,2017-01-01,2018-12-31
24157330,0,2017-01-01,2018-12-31
24157331,0,2017-01-01,2018-12-31
24157400,0,2017-01-01,2018-12-31
24157401,0,2017-01-01,2018-12-31
24160110,0,2017-01-01,2018-12-31
24162130,0,2017-01-01,2018-12-31
24162140,0,2017-01-01,2018-12-31
24162150,0,2017-01-01,2018-12-31
24162200,0,2017-01-01,2018-12-31
24163110,0,2017-01-01,2018-12-31
24164000,0,2017-01-01,2018-12-31
24164010,0,2017-01-01,2018-12-31
24164200,0,2017-01-01,2018-12-31
24167200,0,2017-01-01,2018-12-31
24167210,0,2017-01-01,2018-12-31
24167220,0,2017-01-01,2018-12-31
24167230,0,2017-01-01,2018-12-31
24167300,0,2017-01-01,2018-12-31
24168000,0,2017-01-01,2018-12-31
24168001,0,2017-01-01,2018-12-31
24168002,0,2017-01-01,2018-12-31
24168010,0,2017-01-01,2018-12-31
24168011,0,2017-01-01,2018-12-31
24168012,0,2017-01-01,2018-12-31
24168020,0,2017-01-01,2018-12-31
24168021,0,2017-01-01,2018-12-31
24168022,0,2017-01-01,2018-12-31
24168030,0,2017-01-01,2018-12-31
24168031,0,2017-01-01,2018-12-31
24170200,0,2017-01-01,2018-12-31
24180200,0,2017-01-01,2018-12-31
24198340,0,2017-01-01,2018-12-31
24198440,0,2017-01-01,2018-12-31
24198500,0,2017-01-01,2018-12-31
24198570,0,2017-01-01,2018-12-31
24198670,0,2017-01-01,2018-12-31
24198671,0,2017-01-01,2018-12-31
24198677,0,2017-01-01,2018-12-31
24198683,0,2017-01-01,2018-12-31
24198720,0,2017-01-01,2018-12-31
24198729,0,2017-01-01,2018-12-31
24198731,0,2017-01-01,2018-12-31
24198732,0,2017-01-01,2018-12-31
24198735,0,2017-01-01,2018-12-31
24198736,-10,2017-01-01,2018-12-31
24198737,0,2017-01-01,2018-12-31
24198739,0,2017-01-01,2018-12-31
24198741,0,2017-01-01,2018-12-31
24198742,0,2017-01-01,2018-12-31
24198745,0,2017-01-01,2018-12-31
24198746,0,2017-01-01,2018-12-31
24198747,0,2017-01-01,2018-12-31
24198840,-34,2017-01-01,2018-12-31
24201000,0,2017-01-01,2018-12-31
24201020,0,2017-01-01,2018-12-31
24201030,0,2017-01-01,2018-12-31
24201060,0,2017-01-01,2018-12-31
24201070,0,2017-01-01,2018-12-31
24201120,0,2017-01-01,2018-12-31
24201130,0,2017-01-01,2018-12-31
24201220,0,2017-01-01,2018-12-31
24201230,0,2017-01-01,2018-12-31
24201320,0,2017-01-01,2018-12-31
24201330,0,2017-01-01,2018-12-31
24201360,-2,2017-01-01,2018-12-31
24201370,0,2017-01-01,2018-12-31
24201410,-28,2017-01-01,2018-12-31
24201420,-30,2017-01-01,2018-12-31
24201510,0,2017-01-01,2018-12-31
24201520,0,2017-01-01,2018-12-31
24202010,0,2017-01-01,2018-12-31
24202020,0,2017-01-01,2018-12-31
24202060,0,2017-01-01,2018-12-31
24202070,0,2017-01-01,2018-12-31
24202120,0,2017-01-01,2018-12-31
24202460,0,2017-01-01,2018-12-31
24202500,0,2017-01-01,2018-12-31
24202600,0,2017-01-01,2018-12-31
24203010,0,2017-01-01,2018-12-31
24203020,0,2017-01-01,2018-12-31
24203120,0,2017-01-01,2018-12-31
24205000,0,2017-01-01,2018-12-31
24205100,0,2017-01-01,2018-12-31
24206000,0,2017-01-01,2018-12-31
24207000,0,2017-01-01,2018-12-31
24208000,0,2017-01-01,2018-12-31
24208500,0,2017-01-01,2018-12-31
24208510,0,2017-01-01,2018-12-31
24209000,0,2017-01-01,2018-12-31
24209001,0,2017-01-01,2018-12-31
24300110,0,2017-01-01,2018-12-31
24300120,0,2017-01-01,2018-12-31
24301010,0,2017-01-01,2018-12-31
24301020,0,2017-01-01,2018-12-31
24302010,-6,2017-01-01,2018-12-31
24311010,0,2017-01-01,2018-12-31
24400010,0,2017-01-01,2018-12-31
24400020,0,2017-01-01,2018-12-31
24401010,0,2017-01-01,2018-12-31
24401020,0,2017-01-01,2018-12-31
24402100,0,2017-01-01,2018-12-31
24402110,-2,2017-01-01,2018-12-31
24403100,0,2017-01-01,2018-12-31
24404100,0,2017-01-01,2018-12-31
24701000,0,2017-01-01,2018-12-31
24701010,0,2017-01-01,2018-12-31
24701020,0,2017-01-01,2018-12-31
24703000,0,2017-01-01,2018-12-31
24703010,0,2017-01-01,2018-12-31
24703020,0,2017-01-01,2018-12-31
24705010,0,2017-01-01,2018-12-31
24706010,0,2017-01-01,2018-12-31
25110120,0,2017-01-01,2018-12-31
25110140,0,2017-01-01,2018-12-31
25110420,0,2017-01-01,2018-12-31
25110450,-20,2017-01-01,2018-12-31
25112200,0,2017-01-01,2018-12-31
25120000,0,2017-01-01,2018-12-31
25130000,0,2017-01-01,2018-12-31
25140110,0,2017-01-01,2018-12-31
25150000,0,2017-01-01,2018-12-31
25160000,0,2017-01-01,2018-12-31
25160110,0,2017-01-01,2018-12-31
25160130,-57.1,2017-01-01,2018-12-31
25170110,-5,2017-01-01,2018-12-31
25170210,0,2017-01-01,2018-12-31
25170310,-37,2017-01-01,2018-12-31
25170420,0,2017-01-01,2018-12-31
25210110,-5,2017-01-01,2018-12-31
25210150,-5,2017-01-01,2018-12-31
25210210,-5,2017-01-01,2018-12-31
25210220,-5,2017-01-01,2018-12-31
25210240,-5,2017-01-01,2018-12-31
25210250,-5,2017-01-01,2018-12-31
25210280,-5,2017-01-01,2018-12-31
25210290,-5,2017-01-01,2018-12-31
25210310,-5,2017-01-01,2018-12-31
25210410,-5,2017-01-01,2018-12-31
25210620,-5,2017-01-01,2018-12-31
25210750,-5,2017-01-01,2018-12-31
25220105,0,2017-01-01,2018-12-31
25220106,0,2017-01-01,2018-12-31
25220108,0,2017-01-01,2018-12-31
25220150,0,2017-01-01,2018-12-31
25220210,0,2017-01-01,2018-12-31
25220350,0,2017-01-01,2018-12-31
25220360,0,2017-01-01,2018-12-31
25220410,0,2017-01-01,2018-12-31
25220425,0,2017-01-01,2018-12-31
25220435,0,2017-01-01,2018-12-31
25220445,0,2017-01-01,2018-12-31
25220650,0,2017-01-01,2018-12-31
25220710,0,2017-01-01,2018-12-31
25220910,0,2017-01-01,2018-12-31
25221110,0,2017-01-01,2018-12-31
25221210,0,2017-01-01,2018-12-31
25221215,0,2017-01-01,2018-12-31
25221220,0,2017-01-01,2018-12-31
25221250,0,2017-01-01,2018-12-31
25221255,0,2017-01-01,2018-12-31
25221260,0,2017-01-01,2018-12-31
25221310,0,2017-01-01,2018-12-31
25221350,0,2017-01-01,2018-12-31
25221400,0,2017-01-01,2018-12-31
25221405,0,2017-01-01,2018-12-31
25221406,0,2017-01-01,2018-12-31
25221408,0,2017-01-01,2018-12-31
25221450,0,2017-01-01,2018-12-31
25221460,0,2017-01-01,2018-12-31
25221500,0,2017-01-01,2018-12-31
25221505,0,2017-01-01,2018-12-31
25221515,0,2017-01-01,2018-12-31
25221610,-6,2017-01-01,2018-12-31
25221810,0,2017-01-01,2018-12-31
25221830,-15,2017-01-01,2018-12-31
25221855,0,2017-01-01,2018-12-31
25221860,0,2017-01-01,2018-12-31
25221870,0,2017-01-01,2018-12-31
25221875,0,2017-01-01,2018-12-31
25221910,0,2017-01-01,2018-12-31
25221950,0,2017-01-01,2018-12-31
25230110,0,2017-01-01,2018-12-31
25230210,0,2017-01-01,2018-12-31
25230220,0,2017-01-01,2018-12-31
25230320,0,2017-01-01,2018-12-31
25230340,0,2017-01-01,2018-12-31
25230420,0,2017-01-01,2018-12-31
25230530,0,2017-01-01,2018-12-31
25230540,0,2017-01-01,2018-12-31
25230550,0,2017-01-01,2018-12-31
25230560,0,2017-01-01,2018-12-31
25230610,0,2017-01-01,2018-12-31
25230780,0,2017-01-01,2018-12-31
25230785,0,2017-01-01,2018-12-31
25230800,0,2017-01-01,2018-12-31
25231110,0,2017-01-01,2018-12-31
25231120,0,2017-01-01,2018-12-31
25240000,0,2017-01-01,2018-12-31
25240110,0,2017-01-01,2018-12-31
25240220,0,2017-01-01,2018-12-31
26100100,0,2017-01-01,2018-12-31
26100110,-22,2017-01-01,2018-12-31
26100120,-22,2017-01-01,2018-12-31
26100121,-22,2017-01-01,2018-12-31
26100122,-22,2017-01-01,2018-12-31
26100123,-22,2017-01-01,2018-12-31
26100124,-22,2017-01-01,2018-12-31
26100130,-22,2017-01-01,2018-12-31
26100131,-22,2017-01-01,2018-12-31
26100132,-22,2017-01-01,2018-12-31
26100133,-22,2017-01-01,2018-12-31
26100134,-22,2017-01-01,2018-12-31
26100140,-15,2017-01-01,2018-12-31
26100141,-15,2017-01-01,2018-12-31
26100142,-15,2017-01-01,2018-12-31
26100143,-22,2017-01-01,2018-12-31
26100144,-22,2017-01-01,2018-12-31
26100160,-21,2017-01-01,2018-12-31
26100170,0,2017-01-01,2018-12-31
26100180,0,2017-01-01,2018-12-31
26100190,0,2017-01-01,2018-12-31
26100200,0,2017-01-01,2018-12-31
26100260,0,2017-01-01,2018-12-31
26100270,0,2017-01-01,2018-12-31
26101110,0,2017-01-01,2018-12-31
26101180,0,2017-01-01,2018-12-31
26103110,-22,2017-01-01,2018-12-31
26103120,-22,2017-01-01,2018-12-31
26103121,-22,2017-01-01,2018-12-31
26103130,-22,2017-01-01,2018-12-31
26103131,-22,2017-01-01,2018-12-31
26103140,-15,2017-01-01,2018-12-31
26103160,-21,2017-01-01,2018-12-31
26105110,-15,2017-01-01,2018-12-31
26105120,-22,2017-01-01,2018-12-31
26105121,-22,2017-01-01,2018-12-31
26105130,-22,2017-01-01,2018-12-31
26105131,-22,2017-01-01,2018-12-31
26105140,-15,2017-01-01,2018-12-31
26105160,-21,2017-01-01,2018-12-31
26105190,-36.6,2017-01-01,2018-12-31
26107110,-15,2017-01-01,2018-12-31
26107120,-22,2017-01-01,2018-12-31
26107121,-22,2017-01-01,2018-12-31
26107122,-22,2017-01-01,2018-12-31
26107123,-22,2017-01-01,2018-12-31
26107124,-22,2017-01-01,2018-12-31
26107130,-22,2017-01-01,2018-12-31
26107131,-22,2017-01-01,2018-12-31
26107132,-22,2017-01-01,2018-12-31
26107133,-22,2017-01-01,2018-12-31
26107134,-22,2017-01-01,2018-12-31
26107140,-15,2017-01-01,2018-12-31
26107141,-15,2017-01-01,2018-12-31
26107142,-15,2017-01-01,2018-12-31
26107143,-22,2017-01-01,2018-12-31
26107144,-22,2017-01-01,2018-12-31
26107160,-21,2017-01-01,2018-12-31
26109110,-22,2017-01-01,2018-12-31
26109120,-22,2017-01-01,2018-12-31
26109121,-22,2017-01-01,2018-12-31
26109122,-22,2017-01-01,2018-12-31
26109123,-22,2017-01-01,2018-12-31
26109124,-22,2017-01-01,2018-12-31
26109130,-22,2017-01-01,2018-12-31
26109131,-22,2017-01-01,2018-12-31
26109132,-22,2017-01-01,2018-12-31
26109133,-22,2017-01-01,2018-12-31
26109134,-22,2017-01-01,2018-12-31
26109140,-15,2017-01-01,2018-12-31
26109141,-15,2017-01-01,2018-12-31
26109142,-15,2017-01-01,2018-12-31
26109143,-22,2017-01-01,2018-12-31
26109144,-22,2017-01-01,2018-12-31
26109160,-21,2017-01-01,2018-12-31
26109170,0,2017-01-01,2018-12-31
26109180,0,2017-01-01,2018-12-31
26109190,-36.6,2017-01-01,2018-12-31
26111110,-22,2017-01-01,2018-12-31
26111120,-22,2017-01-01,2018-12-31
26111121,-22,2017-01-01,2018-12-31
26111130,-22,2017-01-01,2018-12-31
26111131,-22,2017-01-01,2018-12-31
26111140,-15,2017-01-01,2018-12-31
26111160,-21,2017-01-01,2018-12-31
26113110,-16,2017-01-01,2018-12-31
26113160,-21,2017-01-01,2018-12-31
26113190,-36.3,2017-01-01,2018-12-31
26115000,0,2017-01-01,2018-12-31
26115110,-15,2017-01-01,2018-12-31
26115120,-22,2017-01-01,2018-12-31
26115121,-22,2017-01-01,2018-12-31
26115122,-22,2017-01-01,2018-12-31
26115123,-22,2017-01-01,2018-12-31
26115124,-22,2017-01-01,2018-12-31
26115130,-22,2017-01-01,2018-12-31
26115131,-22,2017-01-01,2018-12-31
26115132,-22,2017-01-01,2018-12-31
26115133,-22,2017-01-01,2018-12-31
26115134,-22,2017-01-01,2018-12-31
26115140,-15,2017-01-01,2018-12-31
26115141,-15,2017-01-01,2018-12-31
26115142,-15,2017-01-01,2018-12-31
26115143,-22,2017-01-01,2018-12-31
26115144,-22,2017-01-01,2018-12-31
26115160,-21,2017-01-01,2018-12-31
26115190,-58.6,2017-01-01,2018-12-31
26117110,-22,2017-01-01,2018-12-31
26117120,-22,2017-01-01,2018-12-31
26117121,-22,2017-01-01,2018-12-31
26117130,-22,2017-01-01,2018-12-31
26117131,-22,2017-01-01,2018-12-31
26117140,-15,2017-01-01,2018-12-31
26117160,-21,2017-01-01,2018-12-31
26117190,0,2017-01-01,2018-12-31
26118000,0,2017-01-01,2018-12-31
26118010,-22,2017-01-01,2018-12-31
26118020,-22,2017-01-01,2018-12-31
26118021,-22,2017-01-01,2018-12-31
